x_nm,y_nm,abs_ez,abs_ez_squared
195.07499999999996,479.9999999999999,5.130447057044235e-09,2.6321487005133853e-17
172.12499999999994,506.6666666666667,1.0956541488012518e-08,1.2004580137853955e-16
183.59999999999997,506.6666666666667,1.0988272570263444e-08,1.20742134078404e-16
195.075,506.6666666666667,1.1020991631926307e-08,1.2146225655098967e-16
172.12499999999994,533.3333333333333,1.742891279247283e-08,3.0376700112762307e-16
183.59999999999994,533.3333333333334,1.7447616565697742e-08,3.044193238236103e-16
195.0749999999999,533.3333333333334,1.7466536955599646e-08,3.0507991322132814e-16
206.54999999999998,400.0,8.007523975072738e-10,6.412044021136471e-19
218.025,400.00000000000006,7.807587403646204e-10,6.095842106557487e-19
229.49999999999997,400.0,7.644195575944525e-10,5.843372600328985e-19
206.54999999999998,426.66666666666663,1.6874809871436237e-09,2.8475920819712187e-18
218.025,426.6666666666667,1.688762691143181e-09,2.851919426997159e-18
229.49999999999997,426.6666666666667,1.6936742373438534e-09,2.8685324222422834e-18
206.54999999999998,453.33333333333326,2.6751119768044776e-09,7.15622408844276e-18
218.025,453.3333333333333,2.70189992902278e-09,7.300263226453303e-18
229.49999999999997,453.3333333333333,2.730072616707464e-09,7.45329649249594e-18
240.97500000000002,320.00000000000006,1.3443072606657257e-10,1.8071620110785875e-20
252.45,320.00000000000006,1.2676259356598833e-10,1.6068755127575945e-20
263.92499999999995,320.0,1.2041419456304484e-10,1.4499578252266818e-20
275.4,319.99999999999994,1.1369006376122546e-10,1.292543059803151e-20
240.97500000000002,346.66666666666674,2.3205321534971474e-10,5.384869475414108e-20
252.45,346.66666666666674,2.0905759525166403e-10,4.370507813240858e-20
263.925,346.6666666666667,1.90673504216117e-10,3.635638521005359e-20
275.4,346.6666666666667,1.767963086044655e-10,3.12569347361654e-20
240.97500000000002,373.33333333333337,3.594054519952949e-10,1.291722789239422e-19
252.45,373.3333333333334,3.403091086414436e-10,1.1581028942433386e-19
263.92499999999995,373.33333333333337,3.283138258648008e-10,1.0778996825398274e-19
275.4,373.3333333333333,3.232596797557524e-10,1.0449682055579159e-19
-126.225,720.0,1.358430441611793e-06,1.845333264697611e-12
-114.75,719.9999999999998,1.3584184118352359e-06,1.8453005816129646e-12
-103.27500000000003,719.9999999999997,1.3587839470406226e-06,1.8462938147352932e-12
-126.225,746.6666666666667,2.885296440290902e-06,8.324935548355351e-12
-114.75000000000001,746.6666666666666,2.885282801249945e-06,8.324856843188729e-12
-103.27500000000003,746.6666666666665,2.8845083246998442e-06,8.320388275262701e-12
-126.225,773.3333333333334,4.549207596030227e-06,2.0695289751779114e-11
-114.75,773.3333333333333,4.549201602024667e-06,2.0695235215863802e-11
-103.27500000000002,773.3333333333331,4.549460648886345e-06,2.0697592195765365e-11
-126.225,800.0000000000001,8.679133242499095e-06,7.532735384105286e-11
-114.75,800.0,8.679096758904999e-06,7.532672055043525e-11
-103.275,800.0,8.681753130306051e-06,7.537283741557892e-11
-160.65,639.9999999999999,2.1282251129494007e-07,4.5293421313884893e-14
-149.17499999999995,639.9999999999999,2.128420755640213e-07,4.530174913040055e-14
-137.69999999999996,640.0,2.1274493667645268e-07,4.5260408081467865e-14
-160.65000000000003,666.6666666666665,4.5169384732742844e-07,2.0402733171345423e-13
-149.17499999999998,666.6666666666666,4.5169389966228516e-07,2.0402737899212254e-13
-137.69999999999996,666.6666666666667,4.5176554782477967e-07,2.0409211020142328e-13
-160.65,693.3333333333331,7.120871662530515e-07,5.07068132342301e-13
-149.17499999999998,693.3333333333334,7.120694732827748e-07,5.070429347812083e-13
-137.69999999999996,693.3333333333334,7.120441233082313e-07,5.070068335377877e-13
-195.075,559.9999999999999,3.322021884433464e-08,1.103582940065486e-15
-183.6,559.9999999999999,3.323425295708199e-08,1.1045155696153128e-15
-172.125,559.9999999999998,3.324836366835688e-08,1.1054536866233138e-15
-195.07500000000002,586.6666666666667,7.063411851551587e-08,4.9891786984639425e-15
-183.60000000000002,586.6666666666665,7.067069647529177e-08,4.994347340302816e-15
-172.125,586.6666666666664,7.072677908317902e-08,5.002277279480809e-15
-195.07500000000002,613.3333333333334,1.114541834082955e-07,1.2422034999209973e-14
-183.6,613.3333333333333,1.1150740367319792e-07,1.2433901073937514e-14
-172.125,613.3333333333331,1.1154907170344038e-07,1.2443195397899285e-14
-229.5,480.0,5.3188986466014824e-09,2.829068281281908e-17
-218.025,479.9999999999999,5.289358401177307e-09,2.7977312296104956e-17
-206.54999999999998,479.9999999999999,5.256203285047502e-09,2.7627672973744154e-17
