"period_nm","fill","gap_nm","remaining_air_gap_nm","kx_norm","mode_index","freq_thz_real","freq_thz_imag","wavelength_nm","q_value","score"
"550.8","0.735","145.962","113.96199999999999","0.0","2","306.8591989964262","0.2709691662548348","976.970737655779","566.2253075463176","65.49936958085897"
"550.8","0.735","145.962","113.96199999999999","0.0","3","306.8591992391248","0.2709445151495559","976.9707368830813","566.2768243707475","65.49897523778675"
"550.8","0.735","145.962","113.96199999999999","0.0","4","307.2841741945894","1.026141411504519","975.6195833572435","149.72798619639187","72.62738680801705"
"550.8","0.735","145.962","113.96199999999999","0.0","5","307.28422633459024","1.026317842638561","975.6194178140705","149.70227232169768","72.62829826070306"
"550.8","0.735","145.962","113.96199999999999","0.0","6","307.9816987180029","2.4383774294962364","973.4099761378964","63.152999817102","78.58608401499987"
"550.8","0.735","145.962","113.96199999999999","0.0","7","307.98176385058014","2.4385213763692555","973.409770279278","63.14928522569238","78.58654532846641"
"550.8","0.735","145.962","113.96199999999999","0.0","8","308.9798048872444","4.102829178153188","970.265542466126","37.65448078273709","83.97629089891062"
"550.8","0.74","143.208","111.208","0.0","1","305.92835727531053","1.2449206911187149e-09","979.9433457886719","122870621180.0513","0.05665421132812298"
"550.8","0.74","143.208","111.208","0.0","2","306.8591990019114","0.2709690570993927","976.9707376383153","566.225535651021","65.49936784876124"
"550.8","0.74","143.208","111.208","0.0","3","306.8591992403661","0.2709445147603197","976.9707368791294","566.2768251865458","65.49897523548202"
"550.8","0.74","143.208","111.208","0.0","4","307.28417409201637","1.0261414506680102","975.6195836829104","149.7279804319262","72.62738664955177"
"550.8","0.74","143.208","111.208","0.0","5","307.2842264121142","1.0263203734470105","975.619417567934","149.70190320789703","72.6283092150461"
"550.8","0.74","143.208","111.208","0.0","6","307.98169886428633","2.4383774533233655","973.4099756755517","63.15299922998495","78.58608451771981"
"550.8","0.74","143.208","111.208","0.0","7","307.9817637400801","2.438520393542067","973.409770628525","63.14931065487665","78.58654323038682"
"550.8","0.74","143.208","111.208","0.0","8","308.97980353208766","4.102827681576433","970.2655467216206","37.654494352705555","83.9762850783005"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","1","305.491519950542","6.2012489809767e-10","981.3446148964638","246314509292.9545","1.3446148964637814"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","2","306.85919900654187","0.2709689904646763","976.970737623573","566.2256749016161","65.49936679545289"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","3","306.85919924714926","0.27094439848619506","976.9707368575332","566.2770682132852","65.49897339323451"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","4","307.2841740847138","1.0261441891336278","975.619583706096","149.72758085009156","72.62739821647887"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","5","307.2842263563181","1.0263219754215054","975.6194177450852","149.70166951268774","72.62831581754271"
