period_nm,fill,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
680.0,0.35,0.0,4,305.6930210957964,0.046264521976475605,980.6977500675514,3303.7520764964775,55.507675576495984
680.0,0.35,0.0,5,310.45231347754276,0.1764867120280959,965.663469026415,879.5345267357015,74.89400204700354
680.0,0.35,0.0,6,310.57371640741155,1.435548672791447,965.2859922207047,108.17247868144243,84.37283996614796
680.0,0.35,0.0,7,310.7039604823077,1.3534081380505758,964.8813537317976,114.78575891003581,84.51976616897983
680.0,0.35,0.0,8,310.70795123325826,1.0415284066924693,964.8689607397152,149.15961448423585,83.39452673808938
680.0,0.45,0.0,1,305.7234134389445,0.314292796207395,980.6002576896881,486.3671982433925,63.73061491565683
680.0,0.45,0.0,2,305.7013810253462,0.2680312414673003,980.6709312024459,570.2719193326604,63.11011133157331
680.0,0.45,0.0,3,305.395705249749,0.43412624502939273,981.6525014810974,351.73605459982275,66.19033260284131
680.0,0.45,0.0,4,306.70866611195123,0.08654546249693557,977.4502357575159,1771.9511645270327,60.06524675810637
680.0,0.45,0.0,5,309.4074664531143,1.5883593635163384,968.9244459310057,97.39844570442249,81.19003380486711
680.0,0.45,0.0,6,301.9268376748684,0.0007115404017236118,992.9308050542799,212164.2263345067,49.66408347423737
680.0,0.45,0.0,7,310.5971807591722,1.317520081875083,965.2130687961723,117.87189623596971,84.07282850186388
680.0,0.45,0.0,8,310.6921638741006,1.1470438147499624,964.9179891176226,135.43168965251192,83.76480791459265
680.0,0.55,0.0,1,306.08030487522694,0.06346077992195456,979.456872019942,2411.570620875217,56.72012813602622
680.0,0.55,0.0,2,305.6536104138086,0.3339076023960956,980.8242002904087,457.6919007241247,64.21846801782772
680.0,0.55,0.0,3,305.6512070345294,0.29338356085015305,980.8319126517713,520.9071806014416,63.664309210404795
680.0,0.55,0.0,4,306.3347777735332,0.8394414854429765,978.6432352830346,182.46344926107574,68.74500591254846
680.0,0.55,0.0,5,302.3058900074221,4.945521430090855,991.6857987538372,30.563601258307397,86.83375350268511
680.0,0.55,0.0,6,310.31469438398443,1.2236198329527657,966.0917237423369,126.80192247094905,82.87701787739563
680.0,0.55,0.0,7,310.58675893761017,1.4561201462505633,965.2454567782186,106.64874040008154,84.47498591699066
680.0,0.55,0.0,8,311.87437024589514,0.23391945361774605,961.260323391213,666.6276904774609,80.50084311392484
680.0,0.65,0.0,1,305.93321833496896,0.9349426294928127,979.927775190972,163.61069047676833,67.93410803429451
680.0,0.65,0.0,2,305.99519046342897,0.05964803775426031,979.7293138691657,2565.0063437466015,56.179801695417396
680.0,0.65,0.0,3,306.13403347042714,0.5181507571648634,979.2849707086235,295.41019600693403,66.01077448340692
680.0,0.65,0.0,4,305.3604343639946,0.21669006354898845,981.765887988758,704.6018385955199,63.28645026776463
680.0,0.65,0.0,5,305.32174611188407,4.01990356688029,981.8902905466227,37.97625254339545,76.09516947869012
680.0,0.65,0.0,6,309.28122980931147,0.9341805075011835,969.3199234393828,165.53611819443773,78.49114889242031
680.0,0.65,0.0,7,311.5896226437983,0.22288377426530062,962.138775535267,698.9957516443308,79.4164791027416
680.0,0.65,0.0,8,311.8762450056447,1.8555814440394875,961.2545450345988,84.03733665462539,89.50073216425059
680.0,0.75,0.0,1,305.95417638963465,0.05774736020442399,979.8606495183526,2649.0749993295426,55.90840794158228
680.0,0.75,0.0,2,306.0695355728241,0.4559174494289252,979.4913349965515,335.66332672307436,65.24962605840456
680.0,0.75,0.0,3,306.20906183292306,0.14537621692685385,979.0450230489124,1053.1607862205974,60.730030150555315
680.0,0.75,0.0,4,306.5909973651423,0.5497140504791234,977.8253783588909,278.86407223712195,67.7206959905336
680.0,0.75,0.0,5,301.4661377140442,0.002793833012099486,994.4481999645619,53952.06807430144,57.12811899873904
680.0,0.75,0.0,6,311.4298475261729,0.21578524987734546,962.6323885824884,721.6198690670303,78.78452659197079
680.0,0.75,0.0,7,311.6958047338453,1.7878276522018781,961.811013965974,87.17165895436358,88.78523292327225
680.0,0.75,0.0,8,312.30366547543844,0.45895096092845633,959.938966914167,340.2364218212433,84.74322506216443
700.0,0.25,0.0,1,302.4357123236432,0.21037624621208156,991.2601117661178,718.7971973289131,72.69404801534556
700.0,0.25,0.0,2,302.3737051881052,1.5044118895363692,991.4633873785441,100.49565125455469,81.44191468904002
700.0,0.25,0.0,3,302.2361738308193,1.4358164807413982,991.9145488117937,105.24888726543821,81.6923736818743
700.0,0.25,0.0,4,310.02187941382647,3.5522923353476274,967.00419520981,43.636875874334216,86.59726828741222
700.0,0.25,0.0,5,301.8524754944895,0.837161499440788,993.1754162654627,180.28329999416044,80.6158612753485
700.0,0.25,0.0,6,310.27896756869006,3.778369815203911,966.2029635754524,41.059899208403046,87.66285763501244
700.0,0.25,0.0,7,310.3959594420083,2.151482268194392,965.8387903596748,72.13537476711456,85.5797267159379
700.0,0.25,0.0,8,311.0196349778349,0.4422131734074459,963.9020315272537,351.6625619509394,80.63670711552412
700.0,0.35,0.0,1,309.56576658794074,3.6569437499415955,968.4289748971182,42.325749007334984,85.30497858052408
700.0,0.35,0.0,2,302.15927845311126,1.4090019204007667,992.1669774126146,107.22458006557123,81.8640338721827
700.0,0.35,0.0,3,309.77642076029093,0.3874470016660201,967.7704237921431,399.76618663746774,76.21151563314228
700.0,0.35,0.0,4,309.87471958191713,3.4827366177326353,967.4634265243706,44.48724574866858,86.05421828602535
700.0,0.35,0.0,5,302.0104875061534,1.4391843934342046,992.6557864779176,104.92418097499349,82.44703059943292
700.0,0.35,0.0,6,301.9148348206182,0.18699601454653375,992.9702797748273,807.2761217739403,73.90005870701262
700.0,0.35,0.0,7,301.8660654968288,0.9393216896791952,993.1307035343111,160.68300605297668,81.07100405527017
700.0,0.35,0.0,8,310.4139355001524,2.5205003192024225,965.7828586753409,61.57784094198777,86.32289674976013
700.0,0.45,0.0,1,304.743457261867,0.2811576808946323,983.7535502604325,541.9440370474421,66.41400583889215
700.0,0.45,0.0,2,307.33606993729586,3.6239712979710728,975.4548434915728,42.40321523922692,78.27116862464302
700.0,0.45,0.0,3,309.66358025309313,3.3859195206068136,968.1230765173442,45.72813653255353,85.27508844460203
700.0,0.45,0.0,4,302.04884820903305,1.3713620459537157,992.5297175526008,110.12731798296662,82.11076692622115
700.0,0.45,0.0,5,301.8004677610693,0.9290168847452798,993.3465651131495,162.43002291816134,81.23990205728789
700.0,0.45,0.0,6,310.2186897557361,2.8999985139393663,966.390704041895,53.48600840045503,86.326894076059
700.0,0.45,0.0,7,300.6029442509033,1.67085456653462,997.303798028582,89.95485013227656,87.76355218512957
700.0,0.45,0.0,8,298.17919119017375,0.09486327270523799,1005.4103936743103,1571.6261029528523,83.44690134085457
700.0,0.55,0.0,1,304.20572442607585,2.741678172382099,985.4924938233754,55.47801479591013,78.05128470286098
700.0,0.55,0.0,2,303.4425136053602,0.2502445303783562,987.9711792458086,606.29199996214,70.1443608683446
700.0,0.55,0.0,3,308.7956320236305,4.0748375722952765,970.8442312974767,37.89054490455333,83.370460193363
700.0,0.55,0.0,4,309.1002076095258,3.126282580406079,969.8875983244762,49.43574351640602,83.17199097197283
700.0,0.55,0.0,5,301.7631066798978,1.274207273498237,993.469550663169,118.41209548719286,82.73558999613746
700.0,0.55,0.0,6,301.44935934970295,1.080758809705239,994.5035499386123,139.46190243497475,83.05899408631394
700.0,0.55,0.0,7,312.6125108570067,4.381311503326863,958.990595667904,35.67567731940888,95.48568206060912
700.0,0.55,0.0,8,312.8463484847788,0.5005104217376236,958.2737962325491,312.5273070225682,86.7773240699747
700.0,0.65,0.0,1,305.12253363969495,1.84132367797961,982.5313601846628,82.8541275194186,73.34821870053028
700.0,0.65,0.0,2,307.3199861050471,2.5013153631252596,975.5058946850464,61.431675236877616,76.61018172838472
700.0,0.65,0.0,3,303.60884692492004,2.1655831109639263,987.4299152887867,70.09863657224871,78.97281957914966
700.0,0.65,0.0,4,303.1446354988745,0.2386505586620089,988.941986410685,635.1224090956475,70.91341204797868
700.0,0.65,0.0,5,300.76765928088156,0.9882831772275399,996.7576258590659,152.16674036920978,84.9344284840369
700.0,0.65,0.0,6,311.8171770502299,4.292875647080385,961.4366368011445,36.317983874317314,92.96214588422018
700.0,0.65,0.0,7,312.30372911440315,0.48137863901146655,959.9387713048409,324.384698244747,84.95062509872619
700.0,0.65,0.0,8,299.07267335268443,1.4094965270878324,1002.4067215477983,106.09202208202667,92.14989427768415
700.0,0.75,0.0,1,304.424312406411,2.018033494632353,984.7848735542929,75.4259810890481,76.00966387542965
700.0,0.75,0.0,2,303.84285241594205,0.45927685140329955,986.6694431554463,330.78398300236995,71.47399843267796
700.0,0.75,0.0,3,303.40640548728686,1.9637555089590089,988.0887567898156,77.25157335093188,79.20968345698031
700.0,0.75,0.0,4,302.98695184347696,0.23162862596403222,989.4566619980149,654.0360686906752,71.30064500404754
700.0,0.75,0.0,5,311.5564051328269,4.272564450318389,962.2413568168771,36.46011765950188,92.14046252490591
700.0,0.75,0.0,6,311.94801085846854,0.4652266465145436,961.0334016074763,335.2645567440822,83.7127219582677
700.0,0.75,0.0,7,313.5645003437494,0.766346227561974,956.0790767811676,204.58409597794463,90.81220452514343
700.0,0.75,0.0,8,298.0927085733195,0.6002512301554018,1005.7020832036301,248.3066202930937,91.75220021596078
