x_nm,y_nm,abs_ez,abs_ez_squared
23.088750000000047,346.6666666666667,6.431983135672736e-10,4.1370407057578484e-19
2.2898349882893854e-14,373.33333333333337,1.1336743034198203e-09,1.2852174262344147e-18
11.544375000000029,373.33333333333337,1.0986315350171639e-09,1.2069912497341697e-18
23.088750000000037,373.33333333333337,1.0465863521883891e-09,1.0953429925869988e-18
34.63312500000005,240.0,8.903981709380003e-11,7.928089028097365e-21
46.17750000000005,240.0,4.14900524706098e-11,1.7214244540139543e-21
57.72187500000004,240.0,7.331198600163572e-11,5.374647291504032e-21
34.63312500000006,266.66666666666663,6.817226899797954e-11,4.647458260332882e-21
46.17750000000006,266.6666666666667,6.991560272120237e-11,4.888191503869e-21
57.72187500000005,266.66666666666663,1.3101953779280075e-10,1.7166119283439146e-20
34.633125000000064,293.33333333333326,1.386412741468683e-10,1.922140289706709e-20
46.17750000000006,293.33333333333326,1.5656588253995708e-10,2.4512875575515638e-20
57.72187500000005,293.33333333333326,2.0856441689765756e-10,4.34991159958599e-20
69.26625000000006,159.99999999999997,7.71678246106713e-11,5.954873155143327e-21
80.81062500000003,159.99999999999997,1.1395131568126366e-10,1.2984902345491005e-20
92.355,159.99999999999997,1.448021065363455e-10,2.0967650057363153e-20
69.26625000000006,186.66666666666666,8.658779050322781e-11,7.497445464230867e-21
80.81062500000004,186.66666666666666,1.3117473723729344e-10,1.720681168927298e-20
92.35500000000003,186.66666666666669,1.6807039136513303e-10,2.824765645362898e-20
69.26625000000004,213.33333333333331,1.0651263547229719e-10,1.1344941515254463e-20
80.81062500000006,213.33333333333331,1.5929506868475513e-10,2.5374918907280856e-20
92.35500000000005,213.33333333333334,2.0228735732200893e-10,4.092017493232212e-20
103.89937500000002,79.99999999999997,8.662441105037829e-11,7.5037885898249e-21
115.44375000000002,79.99999999999997,9.243815277109632e-11,8.544812087732542e-21
126.98812499999998,79.99999999999997,9.23482079295758e-11,8.528191507804167e-21
103.899375,106.66666666666663,1.1435604549812301e-10,1.307730514196878e-20
115.44375000000001,106.66666666666664,1.2209110063144115e-10,1.490623685339669e-20
126.98812499999998,106.66666666666663,1.2196112069671863e-10,1.487451496159957e-20
103.89937499999999,133.3333333333333,1.4146638595964728e-10,2.001273835648389e-20
115.44375,133.3333333333333,1.5123459700415854e-10,2.2871903331010238e-20
126.98812499999998,133.3333333333333,1.5116670770192895e-10,2.2851373517440425e-20
138.53249999999997,0.0,0.0,0.0
150.07687499999994,0.0,0.0,0.0
161.62124999999992,0.0,0.0,0.0
138.53249999999997,26.666666666666654,2.9044393880759996e-11,8.4357681590072875e-22
150.07687499999997,26.666666666666657,2.5175266950457864e-11,6.33794066026816e-22
161.62124999999995,26.66666666666666,2.0019810967994308e-11,4.007928311942252e-22
138.53249999999997,53.33333333333331,5.7824728679349584e-11,3.3436992468403943e-21
150.07687499999994,53.333333333333314,5.007936158905205e-11,2.5079424571670217e-21
161.62124999999992,53.33333333333332,3.9761684258096975e-11,1.5809915350405967e-21
-207.79874999999987,720.0,2.5168518507909513e-06,6.3345432388298375e-12
-196.2543749999999,720.0000000000001,2.51572844146812e-06,6.328889591211616e-12
-184.7099999999999,720.0,2.5154707218369447e-06,6.3275929524188795e-12
-207.79874999999987,746.6666666666667,5.341372740420193e-06,2.853026275210392e-11
-196.25437499999992,746.6666666666669,5.342978378942135e-06,2.8547417957843125e-11
-184.70999999999995,746.6666666666669,5.34300764420415e-06,2.854773068602398e-11
-207.79874999999987,773.3333333333334,8.424013958028463e-06,7.096401116505837e-11
-196.25437499999992,773.3333333333334,8.42313348395345e-06,7.094917768849778e-11
-184.70999999999995,773.3333333333334,8.422931318434701e-06,7.094577199506813e-11
-207.7987499999999,800.0,1.6075873609322406e-05,2.584337123029086e-10
-196.25437499999992,800.0000000000001,1.606891971617103e-05,2.5821018084475004e-10
-184.70999999999995,800.0,1.6068179823940504e-05,2.581864028544887e-10
-173.16562499999995,639.9999999999999,3.93744215175959e-07,1.550345069845319e-13
-161.62124999999997,639.9999999999999,3.938920714247093e-07,1.551509639312483e-13
-150.07687499999997,639.9999999999999,3.9385092597077834e-07,1.5511855188803952e-13
-173.16562499999995,666.6666666666666,8.362778469672569e-07,6.993606373281908e-13
-161.62124999999997,666.6666666666666,8.360499775235434e-07,6.989795649171174e-13
-150.07687499999997,666.6666666666666,8.360260558222094e-07,6.989395660136399e-13
-173.16562499999992,693.3333333333334,1.318215662319906e-06,1.7376925323855082e-12
-161.62124999999995,693.3333333333334,1.3181721955135791e-06,1.7375779370250895e-12
-150.07687499999997,693.3333333333334,1.3181798333258518e-06,1.7375980729869704e-12
-138.53249999999997,560.0,6.233957391721561e-08,3.886222476179989e-15
-126.98812499999998,560.0,6.225063784169948e-08,3.8751419116984275e-15
-115.44374999999998,559.9999999999999,6.212674458152477e-08,3.859732392298018e-15
-138.53249999999997,586.6666666666666,1.3151743092949504e-07,1.72968346382945e-14
-126.98812499999998,586.6666666666666,1.3139270827697413e-07,1.7264043788358024e-14
-115.44374999999998,586.6666666666665,1.3127871247879467e-07,1.723410035009004e-14
-138.53249999999997,613.3333333333334,2.0659627280307407e-07,4.26820199361222e-14
-126.98812499999998,613.3333333333334,2.065633647725397e-07,4.26684236661533e-14
-115.44374999999998,613.3333333333333,2.0651860439149618e-07,4.2649933959811304e-14
-103.89937499999999,480.0,9.79947303306427e-09,9.602967172575383e-17
-92.35499999999998,480.0,9.80606959299744e-09,9.615900086270899e-17
-80.81062499999993,480.0,9.811806406915698e-09,9.627154496679194e-17
-103.89937499999999,506.6666666666667,2.07666868497563e-08,4.312552827158412e-16
-92.35499999999998,506.6666666666667,2.0699514438169052e-08,4.2846989797596905e-16
-80.81062499999993,506.6666666666667,2.0617339676557377e-08,4.25074695338547e-16
-103.89937499999998,533.3333333333333,3.2645752033985464e-08,1.065745125864466e-15
-92.35499999999996,533.3333333333333,3.249202335713067e-08,1.0557315818403251e-15
-80.81062499999993,533.3333333333333,3.2336334759774855e-08,1.0456385456962236e-15
-69.26624999999993,400.0,1.6648761118230562e-09,2.7718124677190578e-18
-57.721874999999926,400.00000000000006,1.772737100932556e-09,3.1425968290227628e-18
-46.17749999999993,400.0,1.859274724904193e-09,3.456902502667563e-18
-69.26624999999993,426.6666666666667,3.435102476703422e-09,1.1799929025453983e-17
-57.721874999999926,426.6666666666667,3.5380899473406562e-09,1.2518080475473007e-17
-46.17749999999993,426.6666666666667,3.616777494763806e-09,1.3081079446629953e-17
-69.26624999999991,453.3333333333333,5.281897968042719e-09,2.78984461448138e-17
-57.72187499999992,453.3333333333333,5.333611205500338e-09,2.844740849143876e-17
-46.17749999999993,453.3333333333333,5.367981138876411e-09,2.8815221507332895e-17
-34.63312499999994,319.99999999999994,2.7816433560450377e-10,7.7375397602295e-20
-23.088749999999955,320.0,3.123387935883825e-10,9.755552198024622e-20
-11.544374999999967,320.0,3.2690203214242433e-10,1.0686493861884663e-19
-34.633124999999936,346.6666666666667,6.181679064093185e-10,3.8213156051447997e-19
-23.088749999999955,346.6666666666667,6.547086218945679e-10,4.286433795830843e-19
-11.544374999999967,346.6666666666667,6.734638477703508e-10,4.535535542536463e-19
-34.633124999999936,373.3333333333333,1.093336046010603e-09,1.1953837095060996e-18
-23.088749999999948,373.33333333333337,1.132003869514866e-09,1.2814327605966295e-18
-11.544374999999963,373.33333333333337,1.1451499526316519e-09,1.3113684140122745e-18
2.2898349882893854e-14,240.0,2.3335062149581355e-10,5.445251255248245e-20
11.54437500000003,240.0,1.9664910480744984e-10,3.867087042157139e-20
23.08875000000004,240.0,1.479599204318406e-10,2.18921380541966e-20
2.2898349882893854e-14,266.6666666666667,2.1077644788427406e-10,4.44267109827121e-20
11.544375000000032,266.6666666666667,1.7169494501477172e-10,2.9479154143625487e-20
23.088750000000047,266.6666666666667,1.2103067482817127e-10,1.4648424249362533e-20
2.2898349882893854e-14,293.3333333333333,2.272760645067263e-10,5.165440949766562e-20
11.544375000000034,293.3333333333333,1.9661453989301677e-10,3.8657277297342683e-20
23.088750000000047,293.33333333333326,1.6107221036314525e-10,2.5944256951269318e-20
34.63312500000004,159.99999999999997,8.581127225060236e-11,7.363574445267e-21
46.17750000000005,159.99999999999997,5.108728357745285e-11,2.6099105433230838e-21
57.721875000000054,159.99999999999997,4.6282661634911764e-11,2.142084768011733e-21
34.63312500000004,186.66666666666666,9.652653299648304e-11,9.31737157232113e-21
46.17750000000005,186.66666666666666,5.311160303586324e-11,2.8208423770391174e-21
57.721875000000054,186.66666666666666,4.708081665305599e-11,2.2166032967186742e-21
34.63312500000005,213.33333333333331,9.773567342835231e-11,9.552261860493531e-21
46.17750000000005,213.33333333333331,4.903403698400876e-11,2.4043367829491388e-21
57.72187500000005,213.33333333333331,5.481694565652837e-11,3.0048975311107845e-21
69.26625000000004,79.99999999999999,4.181371838568455e-11,1.7483870452373344e-21
80.81062500000003,79.99999999999999,5.996997275843292e-11,3.5963976326471866e-21
92.35500000000002,79.99999999999997,7.52059105859818e-11,5.6559289870666895e-21
69.26625000000006,106.66666666666664,5.483605580815969e-11,3.006993016595604e-21
80.81062500000004,106.66666666666664,7.889755866818875e-11,6.2248247638002856e-21
92.35500000000002,106.66666666666663,9.915860083390004e-11,9.832428119336722e-21
69.26625000000006,133.3333333333333,6.662144435089595e-11,4.438416847399526e-21
80.81062500000004,133.3333333333333,9.689004658971398e-11,9.387681128156945e-21
92.355,133.3333333333333,1.223562736313108e-10,1.4971057696940203e-20
103.89937499999998,0.0,0.0,0.0
115.44374999999998,0.0,0.0,0.0
126.98812499999995,0.0,0.0,0.0
103.89937499999999,26.666666666666654,2.9113889666936806e-11,8.476185715385696e-22
115.44375,26.666666666666657,3.106118673075822e-11,9.647973211230303e-22
126.98812499999995,26.666666666666654,3.103875438876959e-11,9.634042740063635e-22
103.89937499999999,53.33333333333331,5.7987553868123146e-11,3.3625564036084837e-21
115.44375,53.333333333333314,6.187284703972603e-11,3.828249200801335e-21
126.98812499999998,53.33333333333331,6.182052294256806e-11,3.821777056892584e-21
-277.06499999999994,720.0,2.5186379866398168e-06,6.34353730774507e-12
-265.520625,720.0000000000001,2.517223800841064e-06,6.336415663520733e-12
-253.97624999999996,720.0,2.5166403374888882e-06,6.3334785882761856e-12
-242.43187500000002,720.0,2.516886631186358e-06,6.3347183142446145e-12
-277.06499999999994,746.6666666666667,5.342462203399906e-06,2.8541902394756575e-11
-265.520625,746.6666666666669,5.3444201079081415e-06,2.8562826289812873e-11
-253.97624999999996,746.6666666666667,5.344650607499796e-06,2.8565290116247937e-11
-242.431875,746.6666666666667,5.343153911648267e-06,2.8549293723562172e-11
-277.06499999999994,773.3333333333334,8.42657261452797e-06,7.100712602791275e-11
-265.520625,773.3333333333334,8.425085873680428e-06,7.09820719788895e-11
-253.9762499999999,773.3333333333334,8.424337435417003e-06,7.096946122576833e-11
-242.431875,773.3333333333334,8.42432728767771e-06,7.096929024991129e-11
-277.06499999999994,800.0,1.6082142991859543e-05,2.58635323210617e-10
-265.520625,800.0000000000001,1.6072959062067696e-05,2.583400130109041e-10
-253.9762499999999,800.0,1.6070439198757217e-05,2.582590160409525e-10
-242.43187499999993,800.0,1.6074582798186086e-05,2.5839221213574e-10
-230.8875,720.0000000000001,2.51624791203942e-06,6.3315035548427405e-12
-219.34312499999993,720.0,2.516236354749855e-06,6.331445392964838e-12
-230.8875,746.6666666666669,5.343804541213702e-06,2.8556246974696184e-11
-219.34312499999996,746.6666666666667,5.343210779269445e-06,2.8549901431701185e-11
-230.8875,773.3333333333334,8.423633486604018e-06,7.095760111663656e-11
-219.34312499999993,773.3333333333334,8.423529043175159e-06,7.095584154121541e-11
-230.88749999999993,800.0000000000001,1.6070227067639495e-05,2.582521980054931e-10
-219.34312499999993,800.0,1.6070656490073326e-05,2.582660000219359e-10
-207.79874999999987,640.0000000000001,3.939602626088414e-07,1.5520468851482729e-13
-196.25437499999992,640.0000000000001,3.941310725329449e-07,1.5533930233596946e-13
-184.70999999999995,639.9999999999999,3.940591214932916e-07,1.5528259123206477e-13
-207.79874999999987,666.6666666666669,8.366883226178544e-07,7.000473492050787e-13
-196.25437499999992,666.6666666666667,8.363349291603104e-07,6.994561137335815e-13
-184.70999999999995,666.6666666666667,8.361980773368392e-07,6.992272245418265e-13
-207.79874999999987,693.3333333333334,1.3186780337808356e-06,1.7389117567760906e-12
-196.25437499999992,693.3333333333334,1.3185007694010945e-06,1.7384442789112783e-12
-184.70999999999995,693.3333333333334,1.3183466557457391e-06,1.7380379047159743e-12
-173.16562499999998,559.9999999999998,6.236385425832464e-08,3.8892503179535565e-15
-161.62124999999997,559.9999999999999,6.240312577367514e-08,3.894150106325119e-15
-150.07687499999997,559.9999999999999,6.239501344521049e-08,3.893137702827997e-15
-173.16562499999998,586.6666666666664,1.3159356103222717e-07,1.7316865305142498e-14
-161.62124999999997,586.6666666666665,1.3157590154676572e-07,1.7312217867844186e-14
-150.07687499999997,586.6666666666665,1.3155054562684676e-07,1.7305546054721092e-14
-173.16562499999995,613.3333333333331,2.0672644819576142e-07,4.2735824383634825e-14
-161.62124999999995,613.3333333333333,2.06704638351319e-07,4.2726807515949577e-14
-150.07687499999997,613.3333333333333,2.066612500198827e-07,4.270887225978047e-14
-138.53249999999997,480.0,9.722813489038883e-09,9.453310214263646e-17
-126.98812499999998,480.0,9.747192599407834e-09,9.500776356995085e-17
-115.44375,480.0,9.772476004046567e-09,9.550128724966595e-17
-138.53249999999997,506.6666666666667,2.0877560843538217e-08,4.358725467756402e-16
-126.98812499999998,506.6666666666667,2.086916610791135e-08,4.355220940395957e-16
-115.44375,506.6666666666667,2.083212718396831e-08,4.3397752300903134e-16
-138.53249999999997,533.3333333333333,3.2948212969915425e-08,1.085584737910903e-15
-126.98812499999998,533.3333333333333,3.2877090787583886e-08,1.0809030986550333e-15
-115.44375,533.3333333333333,3.2776263209088676e-08,1.07428342995146e-15
-103.89937499999996,400.0,1.3152913324113891e-09,1.7299912891165272e-18
-92.35499999999998,400.00000000000006,1.4300462355287267e-09,2.0450322357498825e-18
-80.81062499999994,400.0,1.5467267457671033e-09,2.3923636260712934e-18
-103.89937499999999,426.6666666666667,3.0756945951024803e-09,9.45989724234261e-18
-92.35499999999996,426.6666666666667,3.198237262969534e-09,1.0228721590246855e-17
-80.81062499999994,426.6666666666667,3.317942248994732e-09,1.100874076766422e-17
-103.89937499999999,453.3333333333333,5.072855191844694e-09,2.573385979742567e-17
-92.35499999999998,453.3333333333333,5.147303778878663e-09,2.6494736192058568e-17
-80.81062499999993,453.3333333333333,5.216931495645707e-09,2.7216374230260156e-17
-69.2662499999999,320.00000000000006,1.2026258592473883e-10,1.446308957330519e-20
-57.72187499999992,320.00000000000006,1.6773224513405475e-10,2.8134106057710635e-20
-46.17749999999993,320.0,2.2668496344633054e-10,5.1386072652664214e-20
-69.26624999999991,346.66666666666674,4.531382227272461e-10,2.053342488964073e-19
-57.72187499999992,346.66666666666674,5.091389068108161e-10,2.5922242642851285e-19
-46.17749999999993,346.6666666666667,5.664083193944544e-10,3.208183842792503e-19
-69.26624999999991,373.33333333333337,8.61789175584342e-10,7.426805831543399e-19
-57.721874999999926,373.3333333333334,9.536939114301402e-10,9.0953207669892e-19
-46.17749999999993,373.33333333333337,1.0312846721480256e-09,1.0635480750074606e-18
-34.633124999999936,240.0,2.3957736895115544e-10,5.739731571355806e-20
-23.088749999999955,240.0,2.5495534472008054e-10,6.50022278013351e-20
-11.544374999999965,240.0,2.530191027150906e-10,6.401866633874957e-20
-34.633124999999936,266.6666666666667,2.152842746519358e-10,4.6347318912410133e-20
-23.088749999999955,266.6666666666667,2.3293113173021416e-10,5.425691212911838e-20
-11.544374999999967,266.6666666666667,2.3154376332982712e-10,5.3612514336938995e-20
-34.633124999999936,293.3333333333333,2.099178862756572e-10,4.4065518978439754e-20
-23.088749999999955,293.33333333333337,2.3634608147973614e-10,5.585947023082607e-20
-11.544374999999967,293.3333333333333,2.416354090188644e-10,5.83876708917139e-20
0.0,159.99999999999997,1.780777965870418e-10,3.1711701637295834e-20
11.544375000000013,159.99999999999997,1.54693985016897e-10,2.3930229000407954e-20
23.088750000000026,159.99999999999997,1.234900032437164e-10,1.5249780901133086e-20
7.632783294297951e-15,186.66666666666666,2.0699256903426927e-10,4.2845923635406727e-20
11.54437500000002,186.66666666666666,1.7910543720193837e-10,3.207875763529749e-20
23.088750000000033,186.66666666666666,1.418940643939125e-10,2.0133925510223782e-20
1.5265566588595902e-14,213.33333333333331,2.2543083513968662e-10,5.081906143177657e-20
11.544375000000025,213.33333333333331,1.9313809440099267e-10,3.730232350884676e-20
23.088750000000037,213.33333333333331,1.5014225000021476e-10,2.254269523512699e-20
34.633125,79.99999999999999,4.18294948446751e-11,1.7497066389607006e-21
46.17750000000001,79.99999999999999,2.6179927557459876e-11,6.85388606913847e-22
57.721875000000026,79.99999999999999,2.6179616762286864e-11,6.853723338202114e-22
34.633125000000014,106.66666666666664,5.685794105414471e-11,3.2328254609165943e-21
46.17750000000003,106.66666666666664,3.558672624388796e-11,1.2664150847574241e-21
57.72187500000005,106.66666666666664,3.452374750542573e-11,1.1918891418183895e-21
34.63312500000003,133.3333333333333,7.146886626827436e-11,5.107798845672485e-21
46.17750000000004,133.3333333333333,4.3839443496220585e-11,1.9218968060583175e-21
57.72187500000005,133.3333333333333,4.1230506753368214e-11,1.699954687139542e-21
69.26625,0.0,0.0,0.0
80.810625,0.0,0.0,0.0
92.35499999999999,0.0,0.0,0.0
69.26625000000001,26.666666666666657,1.4094131460538137e-11,1.986445416269309e-22
80.81062500000002,26.666666666666657,2.0194136819105682e-11,4.0780316186875973e-22
92.355,26.666666666666657,2.529430093505058e-11,6.398016597929007e-22
69.26625000000003,53.333333333333314,2.802999550656431e-11,7.856806480980155e-22
80.81062500000003,53.333333333333314,4.018266111981295e-11,1.6146462546697275e-21
92.35500000000002,53.333333333333314,5.036168338058115e-11,2.5362991529259035e-21
-277.06499999999994,639.9999999999999,3.9415607294186757e-07,1.5535900983695484e-13
-265.520625,640.0,3.944553979194572e-07,1.5559506094779731e-13
-253.97624999999996,640.0,3.9447341184448586e-07,1.5560927265222935e-13
-242.43187500000002,640.0,3.9420997793276534e-07,1.5540150670175134e-13
-277.06499999999994,666.6666666666666,8.375448491560593e-07,7.014813743478462e-13
-265.520625,666.6666666666667,8.372736605783489e-07,7.010271826982681e-13
-253.97624999999996,666.6666666666666,8.371633866903105e-07,7.008425360147904e-13
-242.43187500000002,666.6666666666667,8.372142054298675e-07,7.009276257735644e-13
-277.06499999999994,693.3333333333334,1.3199572615292488e-06,1.7422871722637936e-12
-265.520625,693.3333333333334,1.3198352941925928e-06,1.741965203796448e-12
-253.97624999999996,693.3333333333334,1.319651869524173e-06,1.741481056738645e-12
-242.43187500000002,693.3333333333334,1.3194068922067767e-06,1.7408345472027447e-12
-230.8875,640.0000000000001,3.943269882341951e-07,1.5549377364985107e-13
-219.34312499999993,640.0000000000001,3.9424378384215385e-07,1.5542816109817892e-13
-230.88750000000002,666.6666666666667,8.368996873437455e-07,7.004010866760589e-13
-219.343125,666.6666666666666,8.367243368959517e-07,7.001076159539701e-13
-230.8875,693.3333333333334,1.3191642560670676e-06,1.74019433448498e-12
-219.34312499999996,693.3333333333334,1.3189213165535619e-06,1.739553439259381e-12
-207.79874999999984,560.0,6.199921103406365e-08,3.84390216884636e-15
-196.25437499999992,559.9999999999999,6.216092635413993e-08,3.863980765204808e-15
-184.70999999999995,559.9999999999999,6.228243158083802e-08,3.879101283621769e-15
-207.79874999999987,586.6666666666667,1.3138448750227699e-07,1.7261883556235978e-14
-196.25437499999992,586.6666666666667,1.3144914021353714e-07,1.7278876462878147e-14
-184.70999999999995,586.6666666666665,1.315188912326416e-07,1.729721875106341e-14
-207.79874999999987,613.3333333333335,2.067574729553764e-07,4.27486526228932e-14
-196.25437499999992,613.3333333333334,2.0677777301789653e-07,4.275704741424074e-14
-184.70999999999995,613.3333333333333,2.0676745589760184e-07,4.2752780818366725e-14
-173.16562499999992,480.0,9.616562310490613e-09,9.247827067154855e-17
-161.62124999999995,480.0,9.646132037671896e-09,9.304786328820017e-17
-150.07687499999994,480.0,9.681543718857965e-09,9.373228878015811e-17
-173.16562499999995,506.6666666666666,2.0780860790865098e-08,4.318441752093144e-16
-161.62124999999995,506.6666666666666,2.0842698111444297e-08,4.3441806456480365e-16
-150.07687499999997,506.6666666666667,2.0874900903144583e-08,4.3576148771610655e-16
-173.16562499999995,533.3333333333331,3.290910728375329e-08,1.0830093422135839e-15
-161.62124999999995,533.3333333333331,3.296192491270638e-08,1.0864884939508934e-15
-150.07687499999997,533.3333333333333,3.297494304262142e-08,1.087346868664127e-15
-138.53249999999997,400.0,1.0918675305513449e-09,1.192174704272292e-18
-126.98812499999998,400.00000000000006,1.1421288558786253e-09,1.3044583234306176e-18
-115.44374999999998,400.0,1.2166056616035164e-09,1.4801293358457299e-18
-138.53249999999997,426.6666666666667,2.7988125133115042e-09,7.833351484669058e-18
-126.98812499999998,426.6666666666667,2.871533096614006e-09,8.245702324949624e-18
-115.44374999999998,426.6666666666667,2.9637603348319397e-09,8.783875322323131e-18
-138.53249999999997,453.3333333333333,4.87617639947845e-09,2.3777096278830623e-17
-126.98812499999998,453.3333333333333,4.934227565818705e-09,2.4346601671285188e-17
-115.44375,453.3333333333333,4.999430129642682e-09,2.4994301621179042e-17
-103.89937499999994,319.9999999999999,2.921949824493704e-10,8.537790776858788e-20
-92.35499999999993,319.99999999999994,2.0519776340337145e-10,4.210612210574601e-20
-80.81062499999992,319.99999999999994,1.3592956541711755e-10,1.8476846754486438e-20
-103.89937499999995,346.6666666666666,4.3079826581426623e-10,1.8558714582857918e-19
-92.35499999999995,346.6666666666667,4.063381206670968e-10,1.651106683072681e-19
-80.81062499999993,346.6666666666667,4.143606731861269e-10,1.7169476748326025e-19
-103.89937499999996,373.33333333333326,6.109672747641621e-10,3.7328101083274715e-19
-92.35499999999996,373.33333333333337,6.818786207911999e-10,4.649584534921089e-19
-80.81062499999993,373.33333333333337,7.668844838390585e-10,5.881118115530992e-19
-69.26624999999993,240.0,1.218760536614856e-10,1.4853772456097317e-20
-57.721874999999926,240.0,1.6697693234455608e-10,2.788129593519846e-20
-46.17749999999993,240.0,2.0817139774752655e-10,4.33353308401589e-20
-69.26624999999993,266.6666666666667,9.552416272895898e-11,9.124865665068637e-21
-57.72187499999992,266.6666666666667,1.3618351646331986e-10,1.8545950156315314e-20
-46.17749999999993,266.6666666666667,1.8034537690872234e-10,3.2524454972349124e-20
-69.26624999999991,293.33333333333337,2.794818154675593e-11,7.811008517704287e-22
-57.72187499999992,293.3333333333333,1.00914600909735e-10,1.0183756676771089e-20
-46.17749999999993,293.3333333333333,1.6284516408326003e-10,2.6518547465303882e-20
-34.63312499999997,159.99999999999997,1.7879384836776257e-10,3.1967240214154477e-20
-23.088749999999983,159.99999999999997,1.9039312012457254e-10,3.6249540190769907e-20
-11.544374999999992,159.99999999999997,1.901649212336347e-10,3.616269726779449e-20
-34.633124999999964,186.66666666666669,2.093533709684726e-10,4.382883393586291e-20
-23.08874999999997,186.66666666666666,2.2234849718138684e-10,4.9438854198821194e-20
-11.544374999999981,186.66666666666666,2.2160464169559246e-10,4.910861722103192e-20
-34.63312499999995,213.33333333333331,2.2953515494677586e-10,5.26863873564404e-20
-23.08874999999996,213.33333333333331,2.4382900363781074e-10,5.945258301500753e-20
-11.544374999999974,213.33333333333331,2.4254345469783507e-10,5.882732741676077e-20
0.0,80.0,8.678384507237216e-11,7.531435765545494e-21
11.544375,79.99999999999999,7.530446552065299e-11,5.670762527351215e-21
23.08875,79.99999999999999,6.002046783412392e-11,3.602456559027105e-21
0.0,106.66666666666666,1.1690317419840862e-10,1.366635213766347e-20
11.544375000000006,106.66666666666667,1.0159268152815553e-10,1.0321072940081234e-20
23.08875000000001,106.66666666666664,8.119356970380168e-11,6.592395761246102e-21
0.0,133.3333333333333,1.473024288347634e-10,2.1698005540620537e-20
11.54437500000001,133.33333333333331,1.2802098503283156e-10,1.638937260877648e-20
23.08875000000002,133.3333333333333,1.0231014183042077e-10,1.0467365121360814e-20
34.633125,0.0,0.0,0.0
46.1775,0.0,0.0,0.0
57.721875000000004,0.0,0.0,0.0
34.633125,26.666666666666657,1.3663126325201826e-11,1.8668102097842316e-22
46.1775,26.66666666666666,8.505363083326438e-12,7.234120117921221e-23
57.72187500000002,26.666666666666657,8.739279314875394e-12,7.637500294340893e-23
34.633125,53.333333333333314,2.760596605025943e-11,7.620893615680762e-22
46.17750000000001,53.33333333333332,1.723035280933103e-11,2.9688505793402166e-22
57.72187500000002,53.333333333333314,1.7462382735565396e-11,3.049348108033724e-22
-277.06499999999994,560.0,6.107971206949796e-08,3.7307312264927745e-15
-265.520625,560.0,6.119469817305814e-08,3.744791084491685e-15
-253.9762499999999,559.9999999999999,6.133385615507861e-08,3.761841910851874e-15
-242.43187499999993,559.9999999999999,6.149719891775533e-08,3.781905474729967e-15
-277.06499999999994,586.6666666666666,1.3062986777498935e-07,1.70641623549112e-14
-265.52062499999994,586.6666666666666,1.3068372166266829e-07,1.7078235107605756e-14
-253.97624999999996,586.6666666666665,1.307917334796388e-07,1.7106477546608868e-14
-242.431875,586.6666666666666,1.3095387194434777e-07,1.7148916577216634e-14
-277.06499999999994,613.3333333333333,2.0651714878368868e-07,4.2649332741744206e-14
-265.52062499999994,613.3333333333334,2.06600769219489e-07,4.268387784208455e-14
-253.97624999999996,613.3333333333334,2.0666003558819354e-07,4.270837030931342e-14
-242.431875,613.3333333333334,2.0669505889298592e-07,4.272284737077492e-14
-230.88749999999993,560.0,6.166622042189837e-08,3.802722741122156e-15
-219.34312499999987,560.0,6.183352502833035e-08,3.823384817429155e-15
-230.88749999999996,586.6666666666667,1.3108372449316743e-07,1.7182942827000622e-14
-219.34312499999993,586.6666666666667,1.3122729507583258e-07,1.7220602972919636e-14
-230.8875,613.3333333333335,2.0674132264422723e-07,4.274197448868446e-14
-219.34312499999993,613.3333333333335,2.0676212489750463e-07,4.27505762921313e-14
-207.79874999999984,479.9999999999999,9.540888288968364e-09,9.102854934257367e-17
-196.2543749999999,480.0,9.550733941689276e-09,9.121651882493558e-17
-184.7099999999999,480.0,9.57624425928518e-09,9.170445411349237e-17
-207.79874999999987,506.6666666666666,2.0533265781255093e-08,4.216150036436613e-16
-196.25437499999992,506.6666666666667,2.0633499449316036e-08,4.2574129952492514e-16
-184.70999999999995,506.6666666666666,2.0716111965572886e-08,4.291572949701521e-16
-207.79874999999987,533.3333333333333,3.25485724763807e-08,1.0594095702502072e-15
-196.25437499999992,533.3333333333333,3.269375953537809e-08,1.0688819125571255e-15
-184.70999999999995,533.3333333333331,3.281394019013846e-08,1.0767546708019841e-15
-173.16562499999998,400.0,1.1250027431779129e-09,1.265631172157829e-18
-161.62124999999997,400.00000000000006,1.0851323368975864e-09,1.1775121885808169e-18
-150.07687499999997,400.0,1.073748857087994e-09,1.1529366080977735e-18
-173.16562499999995,426.6666666666667,2.764376485609477e-09,7.641777354190602e-18
-161.62124999999997,426.6666666666667,2.7442388366727597e-09,7.530846792703062e-18
-150.07687499999997,426.6666666666667,2.7558588071699363e-09,7.594757765056105e-18
-173.16562499999995,453.3333333333333,4.786388684078184e-09,2.290951663507169e-17
-161.62124999999995,453.3333333333333,4.79989367605569e-09,2.30389793014394e-17
-150.07687499999997,453.3333333333333,4.8299174641581865e-09,2.3328102710580247e-17
-138.53249999999997,320.0,4.989065839807229e-10,2.489077795393141e-19
-126.98812499999995,319.99999999999994,4.451530045820315e-10,1.9816119748841013e-19
-115.44374999999995,319.99999999999994,3.7599567894798966e-10,1.4137275058755971e-19
